id,text,source
709894230710337536,Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.,Twitter for Android
709893334588919808,"Thank you, Florida! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 https://t.co/nzhnLQXrZg",Twitter for iPhone
709893235884335106,"Thank you, Northern Mariana Islands!#SuperTuesday #Trump2016 
#MakeAmericaGreatAgain https://t.co/OoP4mls4lp",Twitter for iPhone
709893207845376004,"Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big &amp; over!",Twitter for Android
709890544860852224,"""@DumpFoxNews: @FoxNews @megynkelly  If media wasn't so biased against Trump, he would've won all of the delegates.",Twitter for Android
709886835628105728,"""@SCNAK45: @megynkelly is trying so hard to bash @realDonaldTrump it's ridiculous"" Don't worry, everyone is wise to Crazy Megyn!",Twitter for Android
709886343309107200,"""@J_Styborski: @realDonaldTrump @gregens21 @BertShad @FoxNews @megynkelly Hayes is looking depressed as well. https://t.co/wUJacOm32h""",Twitter for Android
709885620034867200,"""@jsconlon11:  @BertShad @Foxnews @megynkelly I tried to give them a shot tonight, but they have the whole anti Trump cheerleading team.""",Twitter for Android
709885396285579264,"""@gregens21:  @BertShad @FoxNews @megynkelly She's choking on the results! Call her justifiable Kelly. Justifying everything she says.""",Twitter for Android
709883604093018113,"""@BertShad: Was going to watch @Foxnews for the primary results but saw @megynkelly - looks like #CNN tonight""",Twitter for Android
709878592189153280,"Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!",Twitter for Android
709819253977915392,A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.,Twitter for Android
709775232152817664,"I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will ""sing"" again.",Twitter for Android
709772129651265540,"In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!",Twitter for Android
709756933666967555,"Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!",Twitter for Android
709754445907759105,"Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down.",Twitter for Android
709736764613771264,"#VoteTrump #SuperTuesday
✅Florida
✅Illinois
✅Missouri
✅North Carolina
✅Ohio 
#TrumpTrain 
https://t.co/zyRctsFmSq https://t.co/kxrn0ev4UF",Twitter for iPhone
709735250927226880,"North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!",Twitter for Android
709720456194994176,"Just in, big news- I have been declared the winner of the CNMI Rep Caucus with 72.8% of the vote! Thank you! #SuperTuesday #VoteTrump",Twitter for iPhone
709713295180169216,"Good morning Ohio! Some additional information from my daughter, @IvankaTrump! #VoteTrump #SuperTuesday https://t.co/H7sBEnSpYq",Twitter for iPhone
709703632292331522,"Don't reward Mitt Romney, who let us all down in the last presidential race, by voting for Kasich (who voted for NAFTA, open borders etc.).",Twitter for Android
709690378778230785,"Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!",Twitter for Android
709687052384731136,"I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL",Twitter for Android
709595310939643905,"Rubio is weak on illegal immigration, with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!",Twitter for Android
709592458401816577,"Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!",Twitter for Android
709586584560148480,"""@mazzei48: @realDonaldTrump @BrazielCarol @FoxNews Listening to interview on replay of @A Savage Nation #GO DONALD TRUMP !!!!!"" Thanks.",Twitter for Android
709585960992972801,"""@wh: https://t.co/AZmCErLKCn WOW people are so misinformed on DonaldTrump character! Watch this video! Hillary and Bernie don't come close",Twitter for Android
709581055926398976,"""@realwwshelton: @loudobbsnews I believe that @realDonaldTrump will be the big winner tomorrow.""  Thank you!",Twitter for Android
709580469323612160,"""@BrazielCarol: @FoxNews @realDonaldTrump Who started this mess, the protesters of course . And media made it worse.""",Twitter for Android
709547482615816192,"Sadly, this kind of stuff even happened to Ronald Reagan. There is nothing nice about it! #MakeAmericaGreatAgain 
https://t.co/jC7cn1v18u",Twitter for iPhone
709541660758315009,"THANK YOU - Youngstown, Ohio! I love you! Get out &amp; #VoteTrump tomorrow. #Trump2016 https://t.co/OReGiIS6TF",Twitter for iPhone
709423812681531392,Kasich has helped decimate the coal and steel industries in Ohio. I will bring them back! #MakeAmericaGreatAgain,Twitter for iPhone
709423676425379841,"Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!",Twitter for iPhone
709422865360297984,Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump,Twitter for iPhone
709399753545670656,"Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!",Twitter for iPhone
709362309819404289,"We don't have a country- if we don't have borders. #VoteTrump 
Video: https://t.co/wG4RgOi1bW https://t.co/oAXBvcKIsr",Twitter for iPhone
709170599579545600,"Just received from @PeteRose_14. 
Thank you Pete! #VoteTrump on 
Tuesday Ohio! #Trump2016
#MakeAmericaGreatAgain https://t.co/UvP03n7dQq",Twitter for iPhone
709115011487178756,LYIN' TED https://t.co/Q0qXDGCN1l,Twitter for iPhone
709089928324489216,The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!,Twitter for Android
709083187775979521,Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- &amp; should not be allowed to compete in Ohio on Tue.,Twitter for iPhone
709063220150013952,"Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action!
https://t.co/08xkEBD8Be",Twitter for iPhone
709063098871779328,"Thank you Kevin. With unification of the party, Republican wins will be massive! 
https://t.co/1rmyCGSlsV",Twitter for iPhone
709028677497921537,"Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the @GolfChannel",Twitter for Android
708985532483837953,"Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!",Twitter for Android
708983126601682944,"Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!",Twitter for Android
708979864704049152,"""@alextrent4: It is repulsive that Trump was assaulted+politicians used that 2 further themselves+2 further victimize Trump! DISGUSTING!!""",Twitter for Android
708857632816287744,"Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!",Twitter for iPhone
708800227994537984,USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true,Twitter for iPhone
708786643512066048,"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way",Twitter for Android
708780035516157952,"#EndCommonCore #Trump2016
Video: https://t.co/krYK2DiAlh https://t.co/RAH45igqJI",Twitter for iPhone
708749781519212544,"Just finished my second speech. 20K in Dayton &amp; 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! https://t.co/IDmwG5FQsw",Twitter for iPhone
708723421106937857,It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!,Twitter for iPhone
708720448335437824,The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!,Twitter for Android
708715949138911232,"We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio. 
No way to run a country!",Twitter for iPhone
708715781199044609,"Word is-early voting in FL is very dishonest. Little Marco, his State Chairman, &amp; their minions are working overtime-trying to rig the vote.",Twitter for iPhone
708714849027497984,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled! 
#MakeAmericaGreatAgain #Trump2016",Twitter for iPhone
708714838520762369,"Thank you Dayton, Ohio! 20,000 supporters- largest in airport history! #MakeAmericaGreatAgain #Trump2016 https://t.co/ry2p5qGcFt",Twitter for iPhone
708667676768522240,MAKE AMERICA GREAT AGAIN!,Twitter for Android
708667476628922369,"On my way to Dayton, Ohio. Will be there soon!",Twitter for Android
708662621596213250,The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!,Twitter for Android
708658225198006273,"Ohio had the biggest budget increase in the U.S. If it were not for striking oil, they would be bust! Governor Kasich in favor of TPP fraud!",Twitter for Android
708647560399949825,Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!,Twitter for Android
708619775153475584,"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!",Twitter for Android
708472737992409090,I just got off the phone with the great people of Guam! Thank you for your support! #VoteTrump today! #Trump2016,Twitter for iPhone
708428041232490496,Great news! Thank you Governor Ralph DLG Torres! #Trump2016  https://t.co/hXwAK3iyPk,Twitter for iPhone
708422379366686721,It means so much to me- receiving an endorsement from Phyllis Schlafly. A truly great woman &amp; conservative. https://t.co/11rEMu99qc,Twitter for iPhone
708403542009253889,"Thank you St. Louis, Missouri! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/qM1Mwq05j2 https://t.co/MxVFHvHfS3",Twitter for iPhone
708390521023008769,"Rumor has it that @politico is going out of business. Losing too much money. Great news! Likewise, dopey Mort Zuckerman's @NYDailyNews",Twitter for Android
708351381678088192,https://t.co/ZQ0osiFEJQ,Twitter for iPhone
708332792028008448,"Dr. Ben Carson- I concur. 

""I believe in God who can change people- he can make any of us better.""
@RealBenCarson",Twitter for iPhone
708183163969740800,Thank you! #GOPDebate https://t.co/BuJ1YFkjvm,Twitter for iPhone
708171902091563009,"""@JaredWyand: Let's be clear.. #NeverTrump is about ""Never someone we don't own"" You either play into it &amp; let them win or vote Trump.",Twitter for Android
708169684617535489,"Thank you America! #Trump2016
#MakeAmericaGreatAgain https://t.co/8B0J8Xt3dh",Twitter for iPhone
708158581363888128,Thank you Mark. #GOPDebate  https://t.co/jeaiAvgEEC,Twitter for iPhone
708158520831553536,"""@adriparsonss: @The_Trump_Train @realDonaldTrump #Donald Trump is your man America. He is the best!! Vote for him!"" Thank you!",Twitter for Android
708045086135881728,"Wow, you are all correct about @FoxNews - totally biased and disgusting reporting.",Twitter for Android
707702633260261377,"Another Dishonest Politician 
#LightweightSenatorMarcoRubio https://t.co/w7G5vJ511O",Twitter for iPhone
707697346646245376,"Keep lightweight Marco and his friends out of the White House. 
#MakeAmericaGreatAgain #Trump2016 https://t.co/hNkkRx66Hc",Twitter for iPhone
707683931609550848,"Phony Club For Growth tried to shake me down for one million dollars, &amp; is now putting out nasty negative ads on me. They are total losers!",Twitter for iPhone
707470040954761216,Thank you Hawaii! #Trump2016,Twitter for iPhone
707415229794275330,This was a great evening- I would like to thank everyone for their wonderful support.,Twitter for iPhone
707386022569623552,Thank you Michigan! #Trump2016,Twitter for iPhone
707377544224509952,Thank you Mississippi! #Trump2016,Twitter for iPhone
707374051581362176,Thank you! #Trump2016 https://t.co/WvTkL8mMHY,Twitter for iPhone
707373529818386434,"Thank you America! #Trump2016
https://t.co/jOD54EGGmG",Twitter for iPhone
707354724182441984,"Word is I am doing very well in Michigan and Mississippi! Wow, and with all that money spent against me! Will be going to Trump Jupiter now!",Twitter for Android
707353658883706880,"I hear @NBCNews / @WSJ came out with another one of their phony polls. While I am leading, they are totally discredited after last S.C. poll",Twitter for Android
707309366064578564,"The negative television commercials about me, paid for by the politicians bosses, are a total #Mediafraud. When you watch, remember!",Twitter for Android
707262742688882688,"Hawaii:
https://t.co/MnIlk2l9hP
Idaho:
https://t.co/7y5RxLpZRQ
Mississippi:
https://t.co/n43cPeJIqa
Michigan:
https://t.co/GL5JiZbqIc",Twitter for iPhone
707261100061020162,"#VoteTrumpID! #Trump2016
https://t.co/c6NHn6d6jX",Twitter for iPhone
707260748020449280,"#VoteTrumpHI! #Trump2016
https://t.co/cCCLxnisSO",Twitter for iPhone
707259809888915457,"#VoteTrumpMI! #Trump2016
https://t.co/IWMxISjH6L",Twitter for iPhone
707259515222278146,"#VoteTrumpMS! #Trump2016
https://t.co/KaHD0uENla",Twitter for iPhone
707258582501302272,"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!",Twitter for Android
707239753352093696,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!",Twitter for Android
707237490780934144,"Sun Sentinel says: Rubio lacks the experience, work ethic and gravitas needed to be president. HE HAS NOT EARNED YOUR VOTE!",Twitter for Android
707226089496690688,"""@EricTrump: Wishing our father tremendous luck in Michigan, Mississippi, Idaho &amp; Hawaii today! Amazing father! https://t.co/cYpx4eC9W @Q""",Twitter for Android
707225317648240640,MAKE AMERICA GREAT AGAIN!,Twitter for Android
707225181513719808,Thank you @EricTrump! https://t.co/U1iTLmcbAc,Twitter for iPhone
707208682669543425,"Michigan, Mississippi, Idaho &amp; Hawaii: Get out to VOTE and join the movement today! Video: https://t.co/fJw8Ax7E8P https://t.co/ZDbarevYAc",Twitter for iPhone
707037002911375360,The Club for Growth is a very dishonest group. They represent conservative values terribly &amp; are bad for America. https://t.co/rnGoaprYuA,Twitter for iPhone
707036759570382849,"People forget, it was Club for Growth that asked me for $1 million. I said no &amp; they went negative. Extortion! https://t.co/oq8jmoep7i",Twitter for iPhone
707034934804873216,"Ted Cruz Was For Welcoming Syrian Refugees Before He Was Against It
https://t.co/zw4o1DJgfB",Twitter for iPhone
707029354921009152,"I employ many people in Hawaii at my great hotel in Honolulu. I’ll be there very soon. Vote for me, Hawaii!",Twitter for iPhone
707020422672474112,"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000! 
Thank you!",Twitter for iPhone
707004752756936704,I will be interviewed by @SeanHannity tonight at 10pm EST on @FoxNews! Enjoy!,Twitter for iPhone
706989946268213248,"New ad concerning lightweight Senator Marco Rubio: 
https://t.co/cNe0skpB5i",Twitter for iPhone
706974796509286400,"Thank you Idaho! I love your potatoes- 
nobody grows them better. As 
President, I will protect your market. https://t.co/kqx8un1jnw",Twitter for iPhone
706971409818492929,"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted ""excellent"" reviews. https://t.co/JGTD590pKE",Twitter for iPhone
706961650083954688,"""@justin_sellers: Setup is underway @realDonaldTrump rally in Madison. #MSPrimary https://t.co/1HLgixbqia"" Thank you!",Twitter for Android
706953562316603392,"It was great being in Michigan. Remember, I am the only presidential candidate who will bring jobs back to the U.S.and protect car industry!",Twitter for Android
706884676263276544,Don't believe the millions of dollars of phony television ads by lightweight Rubio and the R establishment. Dishonest people!,Twitter for Android
706862721405468672,"Leaving for North Carolina. Big crowd, will be fun!",Twitter for Android
706840633508536320,Congratulation to Adam Scott and all of the folks at Trump National Doral on producing a really great WGC Tournament. Amazing finish!,Twitter for Android
706829345143316480,"I will be using Facebook and Twitter to expose dishonest lightweight Senator Marco Rubio. A record no-show in Senate, he is scamming Florida",Twitter for Android
706827555622547456,"We cannot let the failing REPUBLICAN ESTABLISHMENT, who could not stop Obama (twice), ruin the MOVEMENT with millions of  $'s in false ads!",Twitter for Android
706812638215303168,"Lindsey Graham is all over T.V., much like failed 47% candidate Mitt Romney. These nasty, angry, jealous  failures have ZERO credibility!",Twitter for Android
706808780600844288,"Failed presidential candidate Lindsey Graham should respect me. I destroyed his run, brought him from 7% to 0% when he got out. Now nasty!",Twitter for Android
706675395811266560,How do you fight millions of dollars of fraudulent commercials pushing for crooked politicians? I will be using Facebook &amp; Twitter. Watch!,Twitter for Android
706674352167772160,"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do",Twitter for Android
706629785263460352,"""@Janetlarose1: @realDonaldTrump @FaceTheNation @jdickerson WASHINGTON VERSUS TRUMP ❤ &amp;TRUMPS SUPPORTERS ... #TRUMPDOG""",Twitter for Android
706629099217920000,"""@ChadRowland3:  @jdickerson @FaceTheNation A solid interview and a fair one. Great job Mr. Trump. Keep up the good work. #TrumpTrain""",Twitter for Android
706544678980734976,.@meetthepress and @chucktodd did a 1 hour hit job on me today – totally biased and mostly false. Dishonest media!,Twitter for iPhone
706543741088067584,I am at Trump National Doral-best resort in U.S. Rory and Adam Scott are doing great! Watch on NBC at 3:00 P.M.  MAKE AMERICA GREAT AGAIN!,Twitter for Android
706540601026744321,Thank you to @jdickerson and @FaceTheNation for a very fair and professional interview this morning. No wonder you are #1 in the ratings!,Twitter for iPhone
706532975782006784,"Fraud lightweight Marco made a TV ad on TrumpU featuring 2 people who signed these letters: https://t.co/tSpFBn6Rux
https://t.co/KFmotmqfnN",Twitter for iPhone
706531628525428744,The primary plaintiff in the phony Trump University suit wants to abandon the case. Disgraceful!,Twitter for iPhone
706531291018170369,"Nancy Reagan, the wife of a truly great President, was an amazing woman. She will be missed!",Twitter for iPhone
706531140195196932,"David Brooks, of the New York Times, is closing in on being the dumbest of them all. He doesn’t have a clue.",Twitter for iPhone
706530975992381441,Thank you Michigan! #Trump2016 https://t.co/ttwwvrTjwE,Twitter for iPhone
706505531364679680,FLORIDA: Do not miss this opportunity to #MakeAmericaGreatAgain! Thank you @IvankaTrump: https://t.co/LHRNDKsoKh https://t.co/7cnWT9RGSr,Twitter for iPhone
706467532291624960,I will be interviewed on @FaceTheNation this morning. Enjoy!  @jdickerson,Twitter for Android
706353772751163392,".@FoxNews is devastated that lightweight Senator Marco Rubio got trounced tonight and is the big loser. I won the two big states, great!",Twitter for Android
706325441028689921,"Thank you Kentucky! #Trump2016
#SuperSaturday",Twitter for iPhone
706311590321246209,"Thank you Louisiana! #Trump2016
#SuperSaturday",Twitter for iPhone
706188719548723200,"I will be at the Cadillac World Golf Championship @TrumpDoral in Miami tomorrow! Rory, Phil, Bubba, Adam, and Dustin all at the top!",Twitter for iPhone
706185780109185024,"Thank you Willie Robertson! 
#VoteTrump #MakeAmericaGreatAgain  https://t.co/0TUpaNfUmR",Twitter for iPhone
706185049796943873,I would love to be at the Cadillac World Golf Championship @TrumpDoral in Miami- but even more so in Orlando with the #TrumpTrain!,Twitter for iPhone
706179933480099840,I am watching two clown announcers on @FoxNews as they try to build up failed presidential candidate #LittleMarco. Fox News is in the bag!,Twitter for iPhone
706179514611724288,"Romney's failed advisors, like campaign mgr Stuart Stevens are all over TV telling people how to win. But they lost- don't know how to win!",Twitter for iPhone
706176828843663360,".@MittRomney was a disaster candidate who had no guts and choked! Romney is a total joke, and everyone knows it!",Twitter for iPhone
706168204259758080,"Thank you, Kansas! The line going into the Orlando event is over a mile long. Massive crowd expected. Leaving Kansas now, be there soon!",Twitter for iPhone
706153159085821952,#CaucusForTrump #Trump2016  https://t.co/pTUlDXgPkP,Twitter for iPhone
706152400982179845,Getting ready to make my speech at #KansasCaucus. A great honor! #MakeAmericaGreatAgain #Trump2016,Twitter for iPhone
706152166205992960,Thank you Kansas! Thousands of people inside- and thousands outside who couldn't get into the hall. Really amazing! #CaucusForTrump,Twitter for iPhone
706150457396170753,"To the people of Kentucky, 
Rand Paul didn't want you. Now he runs back due to his presidential failure. 
#VoteTrump #MakeAmericaGreatAgain",Twitter for iPhone
706149793697902592,"Why would anyone in Kentucky listen to failed presidential candidate Rand Paul re: caucus. Made a fool of himself (1%.)
KY his 2nd choice!",Twitter for iPhone
706127055285391361,"Will be in Orlando, Florida, this afternoon. 25,000 people expected. This is a movement like our GREAT COUNTRY has never seen before!",Twitter for Android
706119343289962496,"Wow, big lines in Kansas.",Twitter for Android
706107571401134080,"For all of today's voters please remember that I am the only candidate that is self funding my campaign, I am not bought and paid for!",Twitter for Android
706105503202410496,"Great time last night in Louisiana. Big and energetic crowd. Go out and vote now, polls open. MAKE AMERICA GREAT AGAIN!",Twitter for Android
706104797229780993,"I am in Kansas. Will be an exciting day. Big speech this morning in Wichita, and then go to caucus. Sorry CPAC (the format was fine!).",Twitter for Android
705963367647698944,"Join me in Wichita, Kansas tomorrow morning! Looking forward to it!
#MakeAmericaGreatAgain #Trump2016
https://t.co/HtVKgLdKcp",Twitter for iPhone
705946245290987520,"Thank you New Orleans, Louisiana!
#MakeAmericaGreatAgain #VoteTrump
https://t.co/tI1h9xT9GX https://t.co/0bf7BOlWEj",Twitter for iPhone
705874162372517888,"Join me in Wichita, Kansas tomorrow morning! Looking forward to it!
#MakeAmericaGreatAgain #Trump2016
https://t.co/HtVKgLvlAZ",Twitter for iPhone
705861265202221056,"Thank you Cadillac, Michigan! #VoteTrumpMI on 3/8/2016. We will MAKE AMERICA GREAT AGAIN!
https://t.co/8RDmQCbHce https://t.co/94mFPx0EgH",Twitter for iPhone
705821213298446337,"#VoteTrumpKS #Trump2016
March 5, 2016 | Wichita, Kansas: 
https://t.co/BkvBzvsJ12 https://t.co/Q8eZU9yi6W",Twitter for iPhone
705809043034664961,U.S. Senator Bob Corker (R-Tenn.) issued the following statement today regarding the 2016 presidential election: https://t.co/79y1KgC7S4,Twitter for iPhone
705793784093745153,"Thank you Macomb County, Michigan! #MakeAmericaGreatAgain #Trump2016 https://t.co/9TBvy6obcE",Twitter for iPhone
705731821489807364,"""@SirHatchporch: Mary Kissel is an SNL character, right? She's not a real person, right? #MorningJoe""  She is a major loser - no clue!",Twitter for Android
705731353308962816,"""@AngieSteinberg: GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR. Blah blah. A real dummy! @Morning_Joe @realDonaldTrump",Twitter for Android
705727745385435136,"Thank you America! #Trump2016 
https://t.co/fNMPlXpkFf https://t.co/W1biUNTvFk",Twitter for iPhone
705624889282068480,"MY POSITION ON VISAS
#MakeAmericaGreatAgain #Trump2016
https://t.co/JGmOd5gr5z https://t.co/OLg6N3Ug9U",Twitter for iPhone
705611414128500736,"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate https://t.co/ldJ5EFp3HM https://t.co/1K9u09CFQQ",Twitter for iPhone
705565746676551680,"Rubio puts out ad that my pilot was a drug dealer- not true, not my pilot! Guy owned helicopter company- don't think I ever even used.",Twitter for iPhone
705563410528915457,"Senator Sessions will serve as the 
Chairman of my National Security 
Advisory Committee. https://t.co/jQed1P6SD9 https://t.co/n83Cbs4jtA",Twitter for iPhone
705486546644774912,"THANK YOU PORTLAND, Maine!
#MakeAmericaGreatAgain #Trump2016
https://t.co/6lMFR6z8xO https://t.co/eKGxNbG6wD",Twitter for iPhone
705424888945836032,On my way to see the great people of Maine. Will be landing in Portland in 2 hours. Look forward to it! #Trump2016,Twitter for iPhone
705420338985897984,Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.,Twitter for iPhone
705413209365323776,Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!,Twitter for Android
705399128180789248,"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA""",Twitter for Android
705399128180789248,"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA""",Twitter for Android
705398891110334465,"""@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again.""",Twitter for Android
705397628276707328,The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court. 98% approval rating by students. Easy win,Twitter for Android
705362027901009921,Why did Mitt Romney BEG me for my endorsement four years ago?,Twitter for Android
705358901349388289,"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney, who doesn't know how to win. Hillary wants no part of ""Trump""",Twitter for Android
705357122859614209,"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!",Twitter for Android
705354682886201348,"I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!",Twitter for Android
705352657234481152,"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big ""R"" win!",Twitter for Android
705235874632638464,"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake""",Twitter for Android
705234524012224512,Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!,Twitter for Android
705230846249324544,Millions of dollars being spent on false TV ads by special interest groups who own Rubio &amp; Cruz.When you see them think of your puppet POLS,Twitter for Android
705229104426176514,"""@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off.""",Twitter for Android
705227593205878784,"Because of me, the Republican Party has taken in millions of new voters, a record. If they are not careful, they will all leave. Sad!",Twitter for Android
705213112463577088,"#MakeAmericaGreatAgain #Trump2016
Video: https://t.co/IbcE5tsRf7 https://t.co/bHqg1rkFy3",Twitter for iPhone
705179512254951424,"I would love to see the Republican party and everyone get together- and unify.
Video: https://t.co/RWEnPUJO23 https://t.co/RT8Gmf6WHL",Twitter for iPhone
705174403164860416,Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2),Twitter for iPhone
705174362530430976,Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2),Twitter for iPhone
705173204948656129,I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: https://t.co/WwIVhIud06,Twitter for iPhone
705170546003218432,.@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!,Twitter for iPhone
705149907183738880,"""@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM."" So true!",Twitter for Android
705148300064907265,"Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger, stronger party!",Twitter for Android
705119106052308992,"My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy! 
https://t.co/yxrRkJJSGG https://t.co/Trv1hj9hRI",Twitter for iPhone
705102512718782465,"""@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!""",Twitter for Android
705094976376541184,"Marco Rubio lost big last night. I even beat him in Virginia, where he spent so much time and money. Now his bosses are desperate and angry!",Twitter for Android
705093158191951872,"Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale &amp; his no show voting!",Twitter for Android
705088689295245312,The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.,Twitter for Android
705006030841720832,"""@JoeNBC: FOX calls Virginia for Trump. If it holds, it's a big win for Trump and a big setback for Rubio, who needed to win the state.",Twitter for Android
705005540326383616,"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday""",Twitter for Android
705005491949314048,"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.""",Twitter for Android
705005396818305024,"""@mikiebarb: ""A nearly impossible path to the GOP nomination"" for Rubio, says @apalmerdc: https://t.co/zCTpSAjPvc …""",Twitter for Android
705003756543410176,"""@danpfeiffer: For the record, most Democrats would much rather face Cruz than Trump""  So true!",Twitter for Android
704895509274693632,"Thank you Vermont! #Trump2016
#SuperTuesday",Twitter for iPhone
704880376892813312,"Thank you Arkansas! #Trump2016
#SuperTuesday",Twitter for iPhone
704846146657722368,"Thank you Virginia! #Trump2016
#SuperTuesday",Twitter for iPhone
704834185471598592,"Thank you Alabama! #Trump2016
#SuperTuesday",Twitter for iPhone
704834141565657088,"Thank you Tennessee! #Trump2016
#SuperTuesday",Twitter for iPhone
704834059915104256,Thank you Massachusetts! #Trump2016 #SuperTuesday,Twitter for iPhone
704818842153971712,"Thank you Georgia!
#SuperTuesday #Trump2016",Twitter for iPhone
704792956507709440,"Wow! Thank you Louisville, Kentucky! 
#VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain!
https://t.co/frO6s3NKpp https://t.co/xFwWRrro3l",Twitter for iPhone
